Meter ID         ,Date / Time           ,KW(ch: 1  set:1)    ,KVA(ch: 2  set:1)   ,PF(1(ch: 2  set:1)  
01E002992787     ,6/1/22 00:00          ,102.8         ,103.36        ,0.99          
01E002992787     ,6/1/22 00:15          ,108.24        ,108.96        ,0.99          
01E002992787     ,6/1/22 00:30          ,103.68        ,104.32        ,0.99          
01E002992787     ,6/1/22 00:45          ,102           ,102.48        ,1             
01E002992787     ,6/1/22 01:00          ,105.04        ,106           ,0.99          
01E002992787     ,6/1/22 01:15          ,103.84        ,104.48        ,0.99          
01E002992787     ,6/1/22 01:30          ,103.84        ,104.48        ,0.99          
01E002992787     ,6/1/22 01:45          ,103.36        ,103.84        ,1             
01E002992787     ,6/1/22 02:00          ,103.92        ,104.56        ,0.99          
01E002992787     ,6/1/22 02:15          ,102.96        ,103.52        ,0.99          
01E002992787     ,6/1/22 02:30          ,101.36        ,101.84        ,1             
01E002992787     ,6/1/22 02:45          ,102.08        ,102.64        ,0.99          
01E002992787     ,6/1/22 03:00          ,103.36        ,104.08        ,0.99          
01E002992787     ,6/1/22 03:15          ,102.88        ,103.52        ,0.99          
01E002992787     ,6/1/22 03:30          ,101.52        ,101.92        ,1             
01E002992787     ,6/1/22 03:45          ,104.08        ,104.64        ,0.99          
01E002992787     ,6/1/22 04:00          ,103.12        ,103.6         ,1             
01E002992787     ,6/1/22 04:15          ,103.6         ,104.48        ,0.99          
01E002992787     ,6/1/22 04:30          ,100.32        ,100.8         ,1             
01E002992787     ,6/1/22 04:45          ,102.4         ,103.04        ,0.99          
01E002992787     ,6/1/22 05:00          ,102.08        ,102.64        ,0.99          
01E002992787     ,6/1/22 05:15          ,106.64        ,107.52        ,0.99          
01E002992787     ,6/1/22 05:30          ,108           ,108.96        ,0.99          
01E002992787     ,6/1/22 05:45          ,104.4         ,105.2         ,0.99          
01E002992787     ,6/1/22 06:00          ,105.12        ,105.92        ,0.99          
01E002992787     ,6/1/22 06:15          ,107.68        ,108.32        ,0.99          
01E002992787     ,6/1/22 06:30          ,115.84        ,116.4         ,1             
01E002992787     ,6/1/22 06:45          ,114.08        ,114.56        ,1             
01E002992787     ,6/1/22 07:00          ,110.24        ,110.64        ,1             
01E002992787     ,6/1/22 07:15          ,108.96        ,109.28        ,1             
01E002992787     ,6/1/22 07:30          ,108.72        ,109.04        ,1             
01E002992787     ,6/1/22 07:45          ,110.48        ,110.8         ,1             
01E002992787     ,6/1/22 08:00          ,112.56        ,113.04        ,1             
01E002992787     ,6/1/22 08:15          ,112           ,112.24        ,1             
01E002992787     ,6/1/22 08:30          ,111.36        ,111.84        ,1             
01E002992787     ,6/1/22 08:45          ,110.64        ,110.88        ,1             
01E002992787     ,6/1/22 09:00          ,108.08        ,108.32        ,1             
01E002992787     ,6/1/22 09:15          ,112.88        ,113.52        ,0.99          
01E002992787     ,6/1/22 09:30          ,111.84        ,112.16        ,1             
01E002992787     ,6/1/22 09:45          ,115.92        ,116.56        ,0.99          
01E002992787     ,6/1/22 10:00          ,118.16        ,118.64        ,1             
01E002992787     ,6/1/22 10:15          ,118.72        ,119.2         ,1             
01E002992787     ,6/1/22 10:30          ,114.56        ,115.04        ,1             
01E002992787     ,6/1/22 10:45          ,118.4         ,119.12        ,0.99          
01E002992787     ,6/1/22 11:00          ,118.64        ,119.36        ,0.99          
01E002992787     ,6/1/22 11:15          ,117.04        ,117.68        ,0.99          
01E002992787     ,6/1/22 11:30          ,117.52        ,118.08        ,1             
01E002992787     ,6/1/22 11:45          ,120.32        ,121.12        ,0.99          
01E002992787     ,6/1/22 12:00          ,116.96        ,117.44        ,1             
01E002992787     ,6/1/22 12:15          ,119.36        ,119.92        ,1             
01E002992787     ,6/1/22 12:30          ,123.52        ,124.08        ,1             
01E002992787     ,6/1/22 12:45          ,120.96        ,121.76        ,0.99          
01E002992787     ,6/1/22 13:00          ,121.76        ,122.32        ,1             
01E002992787     ,6/1/22 13:15          ,119.92        ,120.56        ,0.99          
01E002992787     ,6/1/22 13:30          ,118.96        ,119.76        ,0.99          
01E002992787     ,6/1/22 13:45          ,124.64        ,125.52        ,0.99          
01E002992787     ,6/1/22 14:00          ,122.64        ,123.52        ,0.99          
01E002992787     ,6/1/22 14:15          ,119.84        ,120.56        ,0.99          
01E002992787     ,6/1/22 14:30          ,119.68        ,120.32        ,0.99          
01E002992787     ,6/1/22 14:45          ,123.92        ,124.8         ,0.99          
01E002992787     ,6/1/22 15:00          ,124.08        ,124.72        ,0.99          
01E002992787     ,6/1/22 15:15          ,124.8         ,125.84        ,0.99          
01E002992787     ,6/1/22 15:30          ,123.84        ,124.64        ,0.99          
01E002992787     ,6/1/22 15:45          ,122.24        ,123.04        ,0.99          
01E002992787     ,6/1/22 16:00          ,122.32        ,123.12        ,0.99          
01E002992787     ,6/1/22 16:15          ,123.36        ,124.16        ,0.99          
01E002992787     ,6/1/22 16:30          ,128.96        ,130.16        ,0.99          
01E002992787     ,6/1/22 16:45          ,126.32        ,127.36        ,0.99          
01E002992787     ,6/1/22 17:00          ,121.92        ,122.56        ,0.99          
01E002992787     ,6/1/22 17:15          ,124.88        ,126.08        ,0.99          
01E002992787     ,6/1/22 17:30          ,123.68        ,124.72        ,0.99          
01E002992787     ,6/1/22 17:45          ,128.32        ,129.68        ,0.99          
01E002992787     ,6/1/22 18:00          ,125.84        ,126.88        ,0.99          
01E002992787     ,6/1/22 18:15          ,125.2         ,126.08        ,0.99          
01E002992787     ,6/1/22 18:30          ,119.36        ,120.08        ,0.99          
01E002992787     ,6/1/22 18:45          ,123.92        ,124.8         ,0.99          
01E002992787     ,6/1/22 19:00          ,117.52        ,118.16        ,0.99          
01E002992787     ,6/1/22 19:15          ,123.44        ,124.4         ,0.99          
01E002992787     ,6/1/22 19:30          ,124           ,124.8         ,0.99          
01E002992787     ,6/1/22 19:45          ,122.16        ,122.8         ,0.99          
01E002992787     ,6/1/22 20:00          ,121.76        ,122.24        ,1             
01E002992787     ,6/1/22 20:15          ,120.48        ,121.04        ,1             
01E002992787     ,6/1/22 20:30          ,123.28        ,123.84        ,1             
01E002992787     ,6/1/22 20:45          ,124.8         ,125.52        ,0.99          
01E002992787     ,6/1/22 21:00          ,120.64        ,121.36        ,0.99          
01E002992787     ,6/1/22 21:15          ,128.48        ,129.52        ,0.99          
01E002992787     ,6/1/22 21:30          ,120.56        ,121.04        ,1             
01E002992787     ,6/1/22 21:45          ,118.8         ,119.2         ,1             
01E002992787     ,6/1/22 22:00          ,118.56        ,119.04        ,1             
01E002992787     ,6/1/22 22:15          ,116.24        ,116.64        ,1             
01E002992787     ,6/1/22 22:30          ,112.72        ,113.04        ,1             
01E002992787     ,6/1/22 22:45          ,113.68        ,114           ,1             
01E002992787     ,6/1/22 23:00          ,116           ,116.4         ,1             
01E002992787     ,6/1/22 23:15          ,102.72        ,103.12        ,1             
01E002992787     ,6/1/22 23:30          ,102.4         ,102.88        ,1             
01E002992787     ,6/1/22 23:45          ,104.96        ,105.44        ,1             
01E002992787     ,6/2/22 00:00          ,104.08        ,104.56        ,1             
01E002992787     ,6/2/22 00:15          ,106.88        ,107.44        ,0.99          
01E002992787     ,6/2/22 00:30          ,105.68        ,106.32        ,0.99          
01E002992787     ,6/2/22 00:45          ,103.84        ,104.56        ,0.99          
01E002992787     ,6/2/22 01:00          ,105.84        ,106.48        ,0.99          
01E002992787     ,6/2/22 01:15          ,102.88        ,103.52        ,0.99          
01E002992787     ,6/2/22 01:30          ,103.44        ,103.84        ,1             
01E002992787     ,6/2/22 01:45          ,105.52        ,106.24        ,0.99          
01E002992787     ,6/2/22 02:00          ,98.8          ,99.28         ,1             
01E002992787     ,6/2/22 02:15          ,100.72        ,101.12        ,1             
01E002992787     ,6/2/22 02:30          ,102.16        ,102.64        ,1             
01E002992787     ,6/2/22 02:45          ,100.64        ,101.28        ,0.99          
01E002992787     ,6/2/22 03:00          ,102.64        ,103.04        ,1             
01E002992787     ,6/2/22 03:15          ,104.08        ,104.64        ,0.99          
01E002992787     ,6/2/22 03:30          ,108.24        ,109.04        ,0.99          
01E002992787     ,6/2/22 03:45          ,103.84        ,104.48        ,0.99          
01E002992787     ,6/2/22 04:00          ,102.32        ,102.88        ,0.99          
01E002992787     ,6/2/22 04:15          ,102.4         ,102.8         ,1             
01E002992787     ,6/2/22 04:30          ,98.72         ,99.28         ,0.99          
01E002992787     ,6/2/22 04:45          ,101.68        ,102.24        ,0.99          
01E002992787     ,6/2/22 05:00          ,98.56         ,98.96         ,1             
01E002992787     ,6/2/22 05:15          ,108.4         ,109.2         ,0.99          
01E002992787     ,6/2/22 05:30          ,103.52        ,104.32        ,0.99          
01E002992787     ,6/2/22 05:45          ,105.76        ,106.48        ,0.99          
01E002992787     ,6/2/22 06:00          ,107.76        ,108.56        ,0.99          
01E002992787     ,6/2/22 06:15          ,105.68        ,106.24        ,0.99          
01E002992787     ,6/2/22 06:30          ,118.8         ,119.36        ,1             
01E002992787     ,6/2/22 06:45          ,116.96        ,117.36        ,1             
01E002992787     ,6/2/22 07:00          ,113.2         ,113.6         ,1             
01E002992787     ,6/2/22 07:15          ,111.52        ,112.08        ,1             
01E002992787     ,6/2/22 07:30          ,108.24        ,108.48        ,1             
01E002992787     ,6/2/22 07:45          ,111.92        ,112.32        ,1             
01E002992787     ,6/2/22 08:00          ,114.56        ,115.28        ,0.99          
01E002992787     ,6/2/22 08:15          ,108.56        ,108.96        ,1             
01E002992787     ,6/2/22 08:30          ,108.72        ,109.12        ,1             
01E002992787     ,6/2/22 08:45          ,114.24        ,114.56        ,1             
01E002992787     ,6/2/22 09:00          ,118.32        ,118.88        ,1             
01E002992787     ,6/2/22 09:15          ,111.76        ,112.08        ,1             
01E002992787     ,6/2/22 09:30          ,111.44        ,112           ,1             
01E002992787     ,6/2/22 09:45          ,114.16        ,114.48        ,1             
01E002992787     ,6/2/22 10:00          ,114.16        ,114.72        ,1             
01E002992787     ,6/2/22 10:15          ,114.08        ,114.56        ,1             
01E002992787     ,6/2/22 10:30          ,116.72        ,117.2         ,1             
01E002992787     ,6/2/22 10:45          ,119.52        ,119.92        ,1             
01E002992787     ,6/2/22 11:00          ,120.8         ,121.28        ,1             
01E002992787     ,6/2/22 11:15          ,119.36        ,119.84        ,1             
01E002992787     ,6/2/22 11:30          ,121.36        ,122           ,0.99          
01E002992787     ,6/2/22 11:45          ,119.36        ,119.92        ,1             
01E002992787     ,6/2/22 12:00          ,115.12        ,115.44        ,1             
01E002992787     ,6/2/22 12:15          ,115.36        ,115.76        ,1             
01E002992787     ,6/2/22 12:30          ,116.48        ,116.88        ,1             
01E002992787     ,6/2/22 12:45          ,114.32        ,114.72        ,1             
01E002992787     ,6/2/22 13:00          ,118           ,118.4         ,1             
01E002992787     ,6/2/22 13:15          ,115.2         ,115.52        ,1             
01E002992787     ,6/2/22 13:30          ,119.84        ,120.48        ,0.99          
01E002992787     ,6/2/22 13:45          ,122.56        ,123.04        ,1             
01E002992787     ,6/2/22 14:00          ,119.12        ,119.76        ,0.99          
01E002992787     ,6/2/22 14:15          ,121.04        ,121.6         ,1             
01E002992787     ,6/2/22 14:30          ,122.72        ,123.28        ,1             
01E002992787     ,6/2/22 14:45          ,119.44        ,120           ,1             
01E002992787     ,6/2/22 15:00          ,119.68        ,120.24        ,1             
01E002992787     ,6/2/22 15:15          ,125.52        ,126.32        ,0.99          
01E002992787     ,6/2/22 15:30          ,119.04        ,119.52        ,1             
01E002992787     ,6/2/22 15:45          ,127.84        ,128.48        ,1             
01E002992787     ,6/2/22 16:00          ,122.64        ,123.28        ,0.99          
01E002992787     ,6/2/22 16:15          ,126.8         ,127.44        ,0.99          
01E002992787     ,6/2/22 16:30          ,123.04        ,123.84        ,0.99          
01E002992787     ,6/2/22 16:45          ,126.16        ,127.2         ,0.99          
01E002992787     ,6/2/22 17:00          ,124.32        ,125.04        ,0.99          
01E002992787     ,6/2/22 17:15          ,122.8         ,123.68        ,0.99          
01E002992787     ,6/2/22 17:30          ,125.28        ,126.16        ,0.99          
01E002992787     ,6/2/22 17:45          ,124.24        ,125.2         ,0.99          
01E002992787     ,6/2/22 18:00          ,126.88        ,128.08        ,0.99          
01E002992787     ,6/2/22 18:15          ,123.44        ,124.24        ,0.99          
01E002992787     ,6/2/22 18:30          ,120.16        ,120.72        ,1             
01E002992787     ,6/2/22 18:45          ,121.68        ,122.64        ,0.99          
01E002992787     ,6/2/22 19:00          ,120.56        ,121.44        ,0.99          
01E002992787     ,6/2/22 19:15          ,125.68        ,126.64        ,0.99          
01E002992787     ,6/2/22 19:30          ,126.56        ,127.52        ,0.99          
01E002992787     ,6/2/22 19:45          ,126.4         ,127.2         ,0.99          
01E002992787     ,6/2/22 20:00          ,126.88        ,127.92        ,0.99          
01E002992787     ,6/2/22 20:15          ,125.76        ,126.72        ,0.99          
01E002992787     ,6/2/22 20:30          ,125.04        ,125.84        ,0.99          
01E002992787     ,6/2/22 20:45          ,123.84        ,124.8         ,0.99          
01E002992787     ,6/2/22 21:00          ,124.8         ,125.68        ,0.99          
01E002992787     ,6/2/22 21:15          ,120.4         ,120.96        ,1             
01E002992787     ,6/2/22 21:30          ,119.28        ,119.6         ,1             
01E002992787     ,6/2/22 21:45          ,121.76        ,122.32        ,1             
01E002992787     ,6/2/22 22:00          ,120.96        ,121.44        ,1             
01E002992787     ,6/2/22 22:15          ,117.2         ,117.68        ,1             
01E002992787     ,6/2/22 22:30          ,117.44        ,117.92        ,1             
01E002992787     ,6/2/22 22:45          ,116.72        ,117.2         ,1             
01E002992787     ,6/2/22 23:00          ,117.04        ,117.44        ,1             
01E002992787     ,6/2/22 23:15          ,108.32        ,109.28        ,0.99          
01E002992787     ,6/2/22 23:30          ,106.8         ,107.44        ,0.99          
01E002992787     ,6/2/22 23:45          ,103.2         ,103.84        ,0.99          
01E002992787     ,6/3/22 00:00          ,109.12        ,109.92        ,0.99          
01E002992787     ,6/3/22 00:15          ,110.24        ,111.04        ,0.99          
01E002992787     ,6/3/22 00:30          ,106           ,106.56        ,0.99          
01E002992787     ,6/3/22 00:45          ,105.6         ,106.16        ,0.99          
01E002992787     ,6/3/22 01:00          ,105.68        ,106.24        ,0.99          
01E002992787     ,6/3/22 01:15          ,100.24        ,100.72        ,1             
01E002992787     ,6/3/22 01:30          ,104.08        ,104.64        ,0.99          
01E002992787     ,6/3/22 01:45          ,102.88        ,103.6         ,0.99          
01E002992787     ,6/3/22 02:00          ,105.76        ,106.4         ,0.99          
01E002992787     ,6/3/22 02:15          ,105.12        ,105.76        ,0.99          
01E002992787     ,6/3/22 02:30          ,102.48        ,102.96        ,1             
01E002992787     ,6/3/22 02:45          ,103.2         ,103.6         ,1             
01E002992787     ,6/3/22 03:00          ,101.68        ,102.16        ,1             
01E002992787     ,6/3/22 03:15          ,102.72        ,103.2         ,1             
01E002992787     ,6/3/22 03:30          ,101.04        ,101.6         ,0.99          
01E002992787     ,6/3/22 03:45          ,102.16        ,102.72        ,0.99          
01E002992787     ,6/3/22 04:00          ,105.2         ,105.68        ,1             
01E002992787     ,6/3/22 04:15          ,103.68        ,104.24        ,0.99          
01E002992787     ,6/3/22 04:30          ,105.92        ,106.48        ,0.99          
01E002992787     ,6/3/22 04:45          ,104.56        ,105.04        ,1             
01E002992787     ,6/3/22 05:00          ,107.84        ,108.56        ,0.99          
01E002992787     ,6/3/22 05:15          ,110           ,110.88        ,0.99          
01E002992787     ,6/3/22 05:30          ,108.8         ,109.52        ,0.99          
01E002992787     ,6/3/22 05:45          ,105.52        ,106.16        ,0.99          
01E002992787     ,6/3/22 06:00          ,105.28        ,106           ,0.99          
01E002992787     ,6/3/22 06:15          ,107.04        ,107.68        ,0.99          
01E002992787     ,6/3/22 06:30          ,116.32        ,116.88        ,1             
01E002992787     ,6/3/22 06:45          ,116.88        ,117.36        ,1             
01E002992787     ,6/3/22 07:00          ,111.52        ,111.84        ,1             
01E002992787     ,6/3/22 07:15          ,111.76        ,112.16        ,1             
01E002992787     ,6/3/22 07:30          ,113.84        ,114.24        ,1             
01E002992787     ,6/3/22 07:45          ,116.8         ,117.28        ,1             
01E002992787     ,6/3/22 08:00          ,114.72        ,115.12        ,1             
01E002992787     ,6/3/22 08:15          ,114.32        ,114.8         ,1             
01E002992787     ,6/3/22 08:30          ,113.68        ,114.08        ,1             
01E002992787     ,6/3/22 08:45          ,114.88        ,115.28        ,1             
01E002992787     ,6/3/22 09:00          ,114.16        ,114.56        ,1             
01E002992787     ,6/3/22 09:15          ,117.44        ,117.76        ,1             
01E002992787     ,6/3/22 09:30          ,115.12        ,115.6         ,1             
01E002992787     ,6/3/22 09:45          ,114.56        ,115.04        ,1             
01E002992787     ,6/3/22 10:00          ,116.8         ,117.28        ,1             
01E002992787     ,6/3/22 10:15          ,110.8         ,111.2         ,1             
01E002992787     ,6/3/22 10:30          ,119.28        ,119.92        ,0.99          
01E002992787     ,6/3/22 10:45          ,115.12        ,115.6         ,1             
01E002992787     ,6/3/22 11:00          ,117.76        ,118.32        ,1             
01E002992787     ,6/3/22 11:15          ,117.28        ,117.76        ,1             
01E002992787     ,6/3/22 11:30          ,118.16        ,118.8         ,0.99          
01E002992787     ,6/3/22 11:45          ,118.64        ,119.12        ,1             
01E002992787     ,6/3/22 12:00          ,115.76        ,116.16        ,1             
01E002992787     ,6/3/22 12:15          ,120.56        ,121.28        ,0.99          
01E002992787     ,6/3/22 12:30          ,111.44        ,111.68        ,1             
01E002992787     ,6/3/22 12:45          ,117.84        ,118.32        ,1             
01E002992787     ,6/3/22 13:00          ,117.36        ,117.92        ,1             
01E002992787     ,6/3/22 13:15          ,122.96        ,123.84        ,0.99          
01E002992787     ,6/3/22 13:30          ,121.76        ,122.32        ,1             
01E002992787     ,6/3/22 13:45          ,124           ,124.72        ,0.99          
01E002992787     ,6/3/22 14:00          ,97.92         ,98.48         ,0.99          
01E002992787     ,6/3/22 14:15          ,90.08         ,90.88         ,0.99          
01E002992787     ,6/3/22 14:30          ,129.68        ,130.8         ,0.99          
01E002992787     ,6/3/22 14:45          ,126           ,126.88        ,0.99          
01E002992787     ,6/3/22 15:00          ,131.68        ,132.96        ,0.99          
01E002992787     ,6/3/22 15:15          ,130.64        ,131.92        ,0.99          
01E002992787     ,6/3/22 15:30          ,139.04        ,140.56        ,0.99          
01E002992787     ,6/3/22 15:45          ,134.48        ,135.52        ,0.99          
01E002992787     ,6/3/22 16:00          ,134.88        ,136.24        ,0.99          
01E002992787     ,6/3/22 16:15          ,134.96        ,136.48        ,0.99          
01E002992787     ,6/3/22 16:30          ,129.52        ,130.64        ,0.99          
01E002992787     ,6/3/22 16:45          ,128.08        ,129.04        ,0.99          
01E002992787     ,6/3/22 17:00          ,128           ,128.88        ,0.99          
01E002992787     ,6/3/22 17:15          ,133.04        ,134.24        ,0.99          
01E002992787     ,6/3/22 17:30          ,131.52        ,132.8         ,0.99          
01E002992787     ,6/3/22 17:45          ,128.72        ,130.16        ,0.99          
01E002992787     ,6/3/22 18:00          ,125.12        ,126           ,0.99          
01E002992787     ,6/3/22 18:15          ,124.16        ,125.52        ,0.99          
01E002992787     ,6/3/22 18:30          ,124.64        ,125.6         ,0.99          
01E002992787     ,6/3/22 18:45          ,122.8         ,123.52        ,0.99          
01E002992787     ,6/3/22 19:00          ,117.76        ,118.4         ,0.99          
01E002992787     ,6/3/22 19:15          ,122.64        ,123.28        ,0.99          
01E002992787     ,6/3/22 19:30          ,124.24        ,125.2         ,0.99          
01E002992787     ,6/3/22 19:45          ,128.96        ,130.16        ,0.99          
01E002992787     ,6/3/22 20:00          ,124.88        ,125.44        ,1             
01E002992787     ,6/3/22 20:15          ,118.64        ,119.04        ,1             
01E002992787     ,6/3/22 20:30          ,119.92        ,120.4         ,1             
01E002992787     ,6/3/22 20:45          ,123.36        ,124.08        ,0.99          
01E002992787     ,6/3/22 21:00          ,120.88        ,121.28        ,1             
01E002992787     ,6/3/22 21:15          ,121.12        ,121.44        ,1             
01E002992787     ,6/3/22 21:30          ,117.68        ,118.16        ,1             
01E002992787     ,6/3/22 21:45          ,117.6         ,118           ,1             
01E002992787     ,6/3/22 22:00          ,118.56        ,119.04        ,1             
01E002992787     ,6/3/22 22:15          ,125.04        ,126.16        ,0.99          
01E002992787     ,6/3/22 22:30          ,123.44        ,124           ,1             
01E002992787     ,6/3/22 22:45          ,115.6         ,116           ,1             
01E002992787     ,6/3/22 23:00          ,116.64        ,117.12        ,1             
01E002992787     ,6/3/22 23:15          ,105.84        ,106.32        ,1             
01E002992787     ,6/3/22 23:30          ,104.72        ,105.36        ,0.99          
01E002992787     ,6/3/22 23:45          ,109.36        ,110           ,0.99          
01E002992787     ,6/4/22 00:00          ,113.44        ,114.24        ,0.99          
01E002992787     ,6/4/22 00:15          ,111.28        ,111.92        ,0.99          
01E002992787     ,6/4/22 00:30          ,113.04        ,113.6         ,1             
01E002992787     ,6/4/22 00:45          ,115.2         ,115.76        ,1             
01E002992787     ,6/4/22 01:00          ,115.76        ,116.4         ,0.99          
01E002992787     ,6/4/22 01:15          ,116.4         ,117.04        ,0.99          
01E002992787     ,6/4/22 01:30          ,116.16        ,117.04        ,0.99          
01E002992787     ,6/4/22 01:45          ,113.68        ,114.48        ,0.99          
01E002992787     ,6/4/22 02:00          ,116.24        ,117.04        ,0.99          
01E002992787     ,6/4/22 02:15          ,113.12        ,113.76        ,0.99          
01E002992787     ,6/4/22 02:30          ,116.08        ,116.88        ,0.99          
01E002992787     ,6/4/22 02:45          ,114.4         ,115.04        ,0.99          
01E002992787     ,6/4/22 03:00          ,113.04        ,113.76        ,0.99          
01E002992787     ,6/4/22 03:15          ,112.96        ,113.6         ,0.99          
01E002992787     ,6/4/22 03:30          ,112.4         ,112.96        ,1             
01E002992787     ,6/4/22 03:45          ,110.72        ,111.52        ,0.99          
01E002992787     ,6/4/22 04:00          ,113.92        ,114.56        ,0.99          
01E002992787     ,6/4/22 04:15          ,114.56        ,115.28        ,0.99          
01E002992787     ,6/4/22 04:30          ,112.24        ,112.8         ,1             
01E002992787     ,6/4/22 04:45          ,113.84        ,114.56        ,0.99          
01E002992787     ,6/4/22 05:00          ,115.6         ,116.32        ,0.99          
01E002992787     ,6/4/22 05:15          ,115.84        ,116.56        ,0.99          
01E002992787     ,6/4/22 05:30          ,118.96        ,119.92        ,0.99          
01E002992787     ,6/4/22 05:45          ,119.52        ,120.48        ,0.99          
01E002992787     ,6/4/22 06:00          ,115.92        ,116.64        ,0.99          
01E002992787     ,6/4/22 06:15          ,114.24        ,114.96        ,0.99          
01E002992787     ,6/4/22 06:30          ,128.48        ,129.28        ,0.99          
01E002992787     ,6/4/22 06:45          ,126.72        ,127.36        ,0.99          
01E002992787     ,6/4/22 07:00          ,128.48        ,129.2         ,0.99          
01E002992787     ,6/4/22 07:15          ,122.16        ,122.64        ,1             
01E002992787     ,6/4/22 07:30          ,123.36        ,123.92        ,1             
01E002992787     ,6/4/22 07:45          ,124.56        ,125.2         ,0.99          
01E002992787     ,6/4/22 08:00          ,121.28        ,121.84        ,1             
01E002992787     ,6/4/22 08:15          ,124.88        ,125.44        ,1             
01E002992787     ,6/4/22 08:30          ,125.6         ,126.24        ,0.99          
01E002992787     ,6/4/22 08:45          ,124.4         ,124.96        ,1             
01E002992787     ,6/4/22 09:00          ,120.72        ,121.12        ,1             
01E002992787     ,6/4/22 09:15          ,121.6         ,122.08        ,1             
01E002992787     ,6/4/22 09:30          ,120.4         ,120.96        ,1             
01E002992787     ,6/4/22 09:45          ,127.04        ,127.6         ,1             
01E002992787     ,6/4/22 10:00          ,126.64        ,127.12        ,1             
01E002992787     ,6/4/22 10:15          ,128           ,128.64        ,1             
01E002992787     ,6/4/22 10:30          ,126.96        ,127.6         ,0.99          
01E002992787     ,6/4/22 10:45          ,124.96        ,125.36        ,1             
01E002992787     ,6/4/22 11:00          ,122.64        ,123.12        ,1             
01E002992787     ,6/4/22 11:15          ,127.84        ,128.32        ,1             
01E002992787     ,6/4/22 11:30          ,130.08        ,130.88        ,0.99          
01E002992787     ,6/4/22 11:45          ,128.96        ,129.6         ,1             
01E002992787     ,6/4/22 12:00          ,125.28        ,125.84        ,1             
01E002992787     ,6/4/22 12:15          ,126.08        ,126.48        ,1             
01E002992787     ,6/4/22 12:30          ,126.8         ,127.36        ,1             
01E002992787     ,6/4/22 12:45          ,130.16        ,130.8         ,1             
01E002992787     ,6/4/22 13:00          ,126.48        ,127.04        ,1             
01E002992787     ,6/4/22 13:15          ,130.32        ,130.96        ,1             
01E002992787     ,6/4/22 13:30          ,132.24        ,133.28        ,0.99          
01E002992787     ,6/4/22 13:45          ,129.52        ,130.24        ,0.99          
01E002992787     ,6/4/22 14:00          ,129.04        ,129.76        ,0.99          
01E002992787     ,6/4/22 14:15          ,132.56        ,133.44        ,0.99          
01E002992787     ,6/4/22 14:30          ,131.44        ,132.24        ,0.99          
01E002992787     ,6/4/22 14:45          ,129.92        ,130.4         ,1             
01E002992787     ,6/4/22 15:00          ,132.88        ,133.76        ,0.99          
01E002992787     ,6/4/22 15:15          ,133.44        ,134.4         ,0.99          
01E002992787     ,6/4/22 15:30          ,130.56        ,131.44        ,0.99          
01E002992787     ,6/4/22 15:45          ,129.52        ,130.32        ,0.99          
01E002992787     ,6/4/22 16:00          ,124.88        ,125.52        ,0.99          
01E002992787     ,6/4/22 16:15          ,126.56        ,127.12        ,1             
01E002992787     ,6/4/22 16:30          ,129.36        ,130           ,1             
01E002992787     ,6/4/22 16:45          ,129.12        ,129.84        ,0.99          
01E002992787     ,6/4/22 17:00          ,132           ,132.8         ,0.99          
01E002992787     ,6/4/22 17:15          ,129.92        ,130.8         ,0.99          
01E002992787     ,6/4/22 17:30          ,129.28        ,129.84        ,1             
01E002992787     ,6/4/22 17:45          ,124.48        ,124.96        ,1             
01E002992787     ,6/4/22 18:00          ,128.96        ,129.52        ,1             
01E002992787     ,6/4/22 18:15          ,128.16        ,128.88        ,0.99          
01E002992787     ,6/4/22 18:30          ,130.88        ,131.52        ,1             
01E002992787     ,6/4/22 18:45          ,125.52        ,126           ,1             
01E002992787     ,6/4/22 19:00          ,127.84        ,128.4         ,1             
01E002992787     ,6/4/22 19:15          ,125.04        ,125.6         ,1             
01E002992787     ,6/4/22 19:30          ,128.56        ,128.96        ,1             
01E002992787     ,6/4/22 19:45          ,130.32        ,130.72        ,1             
01E002992787     ,6/4/22 20:00          ,131.12        ,131.76        ,1             
01E002992787     ,6/4/22 20:15          ,123.76        ,124.32        ,1             
01E002992787     ,6/4/22 20:30          ,117.04        ,117.52        ,1             
01E002992787     ,6/4/22 20:45          ,117.52        ,117.92        ,1             
01E002992787     ,6/4/22 21:00          ,116.08        ,116.4         ,1             
01E002992787     ,6/4/22 21:15          ,121.92        ,122.48        ,1             
01E002992787     ,6/4/22 21:30          ,118.32        ,118.8         ,1             
01E002992787     ,6/4/22 21:45          ,114           ,114.24        ,1             
01E002992787     ,6/4/22 22:00          ,116.72        ,117.12        ,1             
01E002992787     ,6/4/22 22:15          ,119.6         ,120.16        ,1             
01E002992787     ,6/4/22 22:30          ,115.04        ,115.52        ,1             
01E002992787     ,6/4/22 22:45          ,115.36        ,115.68        ,1             
01E002992787     ,6/4/22 23:00          ,114.48        ,114.88        ,1             
01E002992787     ,6/4/22 23:15          ,104.32        ,104.8         ,1             
01E002992787     ,6/4/22 23:30          ,105.36        ,106           ,0.99          
01E002992787     ,6/4/22 23:45          ,104.56        ,105.12        ,0.99          
01E002992787     ,6/5/22 00:00          ,103.68        ,104.32        ,0.99          
01E002992787     ,6/5/22 00:15          ,102.8         ,103.28        ,1             
01E002992787     ,6/5/22 00:30          ,103.28        ,103.92        ,0.99          
01E002992787     ,6/5/22 00:45          ,102.08        ,102.56        ,1             
